date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:11:48	222/222	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:49%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/03.svg?c2=%233c4e5e	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/032aaa.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:48	191/191	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:49%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/04.svg?c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/04f1f8.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:49	226/226	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:49%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/05.svg?c1=%2330cbb2	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/055fb9.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:49	253/253	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:50%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/06.svg?c1=%2330cbb2	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/065fb9.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:49	252/252	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:50%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/07.svg?c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/07f1f8.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:49	346/346	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:50%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/08.svg?c1=%2330cbb2	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/085fb9.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:49	236/236	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:50%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/09.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/0961f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:50	363/363	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:50%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/10.svg?c1=%2330cbb2&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/102f02.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:50	259/259	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:51%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/10_001.svg?c1=%2330cbb2	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/10_0015fb9.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:50	243/243	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:51%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/11.svg?c1=%2330cbb2	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/115fb9.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:51	276/276	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:51%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blobs/12.svg?c1=%2330cbb2	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blobs/125fb9.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:51	1530/1530	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:51%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blocks/01.svg?c1=%2330cbb2&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blocks/01e61d.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:51	1507/1507	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:52%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blocks/01_001.svg?c1=%2330cbb2&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blocks/01_001e61d.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:51	1497/1497	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:52%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blocks/02.svg?c1=%2330cbb2&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blocks/02e61d.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:52	1481/1481	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:52%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blocks/02_001.svg?c1=%2330cbb2&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blocks/02_001e61d.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:52	1210/1210	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:53%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blocks/03.svg?c1=%2330cbb2&c4=%23ffffff	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blocks/03217f.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:52	1108/1108	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:53%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Blocks/04.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Blocks/049c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:52	229/229	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:53%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/01.svg?c2=%233c4e5e	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/012aaa.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:52	487/487	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:53%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/02.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/026fc7.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:53	422/422	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:53%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/03.svg?c1=%2330cbb2&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/03e61d.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:53	313/313	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:54%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/04.svg?c2=%233c4e5e&c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/04a12b.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:53	250/250	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:54%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/05.svg?c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/05f1f8.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:53	243/243	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:54%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/05_001.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/05_00161f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:54	282/282	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:54%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/06.svg?c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/06f1f8.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:54	282/282	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:55%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/06_001.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/06_00161f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:54	324/324	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:55%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/07.svg?c1=%2330cbb2&c2=%233c4e5e	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/0772d8.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:54	355/355	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:55%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/07_001.svg?c1=%2330cbb2&c2=%233c4e5e	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/07_00172d8.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:54	238/238	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:55%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/08.svg?c1=%2330cbb2	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/085fb9.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:55	314/314	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:55%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/09.svg?c2=%233c4e5e&c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/09a12b.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:55	566/566	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:56%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/10.svg?c1=%2330cbb2&c3=%23f4f5f6&c4=%23ffffff&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/10df27.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:55	451/451	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:56%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/10_001.svg?c1=%2330cbb2&c4=%23ffffff&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/10_0017618.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:55	735/735	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:56%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/11.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/116fc7.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:56	305/305	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:56%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/11_001.svg?c1=%2330cbb2&c2=%233c4e5e	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/11_00172d8.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:56	353/353	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:57%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/12.svg?c1=%2330cbb2&c2=%233c4e5e&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/129f66.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:56	331/331	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:57%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Bold/12_001.svg?c1=%2330cbb2&c2=%233c4e5e&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Bold/12_0019f66.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:56	8868/8868	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:57%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/01.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c4=%23ffffff&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/0131dc.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:57	11870/11870	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:57%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/02.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/029c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:57	11868/11868	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:58%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/03.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/039c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:57	14611/14611	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:58%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/04.svg?c1=%2330cbb2&c2=%233c4e5e&c4=%23ffffff&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/048d21.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:58	8871/8871	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:58%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/05.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/059c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:58	8064/8064	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:58%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/06.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/069c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:58	4381/4381	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:59%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/07.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/079c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:58	7564/7564	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:59%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/08.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/089c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:58	6452/6452	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:59%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/09.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/096fc7.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:59	23005/23005	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:59%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/11.svg?c1=%2330cbb2&c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/1155e2.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:59	54655/54655	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:00%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/12.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/129c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:11:59	3911/3911	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:00%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/13.svg?c1=%2330cbb2&c2=%233c4e5e&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/139f66.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:00	12998/12998	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:00%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/14.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/149c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:00	380/380	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:01%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/01.svg?c2=%233c4e5e&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/016500.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:00	145/145	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:01%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/02.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/0261f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:00	527/527	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:01%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/02_001.svg?c4=%23f4f5f6&c5=rgba%280%2C%200%2C%200%2C%200%29	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/02_00149fa.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:00	205384/205384	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:41:59%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Floats/10.svg?c1=%2330cbb2&c2=%233c4e5e&c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Floats/109c83.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:00	142/142	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:01%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/03.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/0361f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:01	141/141	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:01%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/04.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/0461f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:01	152/152	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:02%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/04_001.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/04_00161f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:01	444/444	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:02%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/05.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/0561f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:02	432/432	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:02%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/06.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/0661f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:02	590/590	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:02%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/06_001.svg?c3=%23f4f5f6&c4=%23ffffff	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/06_00104da.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:02	683/683	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:03%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/07.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/0761f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:02	704/704	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:03%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/07_001.svg?c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/07_0016ee6.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:02	982/982	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:03%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/07_002.svg?c3=%23f4f5f6&c4=%23ffffff&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/07_0023fdd.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:03	169/169	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:03%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/08.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/0861f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:03	274/274	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:04%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/09.svg?c1=%2330cbb2&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/092f02.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:03	176/176	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:04%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/09_001.svg?c3=%23f4f5f6	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/09_00161f4.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:03	432/432	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:04%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/10.svg?c2=%233c4e5e&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/106500.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
16:12:03	726/726	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202024%2010:42:04%20GMT	https://website16.odoo.com/web_editor/shape/web_editor/Origins/11.svg?c3=%23f4f5f6&c5=%23192028	C:/My%20Web%20Sites/sirisha/website16.odoo.com/web_editor/shape/web_editor/Origins/116ee6.svg	(from https://website16.odoo.com/web/assets/1/f545292/web.assets_frontend.min.css)
